module,source_table,grain,metric,factor,level,n_subjects,n_trials,n_rows,mean,sd,se,ci95_low,ci95_high,median,iqr,note
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,ExperienceGroup,ExperienceGroup=Low,30,360,360,5.122222222222222,1.4933671570648868,0.07870735998692424,4.967955796647851,5.276488647796593,5.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,DateBatch,DateBatch=First_before_2026-05-01,31,372,372,5.17741935483871,1.526310424192616,0.07913550905256238,5.022313757095688,5.332524952581732,5.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,DateBatch,DateBatch=Second_2026-05-01_or_later,25,300,300,5.413333333333333,1.4408593991953973,0.0831880561989865,5.25028474318332,5.576381923483346,6.0,3.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,WWR:Complexity,WWR=15;Complexity=0,56,112,112,5.473214285714286,1.5361108105004735,0.14514882824364708,5.188722582356737,5.757705989071834,6.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,WWR:Complexity,WWR=15;Complexity=1,56,112,112,5.330357142857143,1.3910161743941,0.13143867382554433,5.072737342159076,5.58797694355521,6.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,WWR:Complexity,WWR=45;Complexity=0,56,112,112,5.330357142857143,1.5327558226411706,0.14483181168909864,5.04648679194651,5.6142274937677765,6.0,3.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,WWR:Complexity,WWR=45;Complexity=1,56,112,112,5.401785714285714,1.4793462241697348,0.13978507900412598,5.127806959437628,5.675764469133801,6.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,WWR:Complexity,WWR=75;Complexity=0,56,112,112,4.973214285714286,1.515444937658033,0.1431960868091049,4.69254995556844,5.253878615860131,5.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,WWR:Complexity,WWR=75;Complexity=1,56,112,112,5.1875,1.473680506159403,0.13924971897362748,4.91457055081169,5.46042944918831,5.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,WWR:ExperienceGroup,WWR=15;ExperienceGroup=High,26,104,104,5.528846153846154,1.5762603572905225,0.1545650446216752,5.225898666387671,5.831793641304637,6.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,WWR:ExperienceGroup,WWR=15;ExperienceGroup=Low,30,120,120,5.291666666666667,1.3559444804908751,0.12378022978157932,5.0490574162947714,5.5342759170385625,5.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,WWR:ExperienceGroup,WWR=45;ExperienceGroup=High,26,104,104,5.5576923076923075,1.4061371936332865,0.13788309594470624,5.287441439640683,5.827943175743932,6.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,WWR:ExperienceGroup,WWR=45;ExperienceGroup=Low,30,120,120,5.2,1.569670521548547,0.14329065875050634,4.919150308849008,5.4808496911509925,6.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,WWR:ExperienceGroup,WWR=75;ExperienceGroup=High,26,104,104,5.3173076923076925,1.4296745714093222,0.140191125725068,5.042533085886559,5.592082298728826,5.0,2.25,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,WWR:ExperienceGroup,WWR=75;ExperienceGroup=Low,30,120,120,4.875,1.5260345712352137,0.13930725969970847,4.601957770988571,5.148042229011429,5.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,DateBatch:WWR,DateBatch=First_before_2026-05-01;WWR=15,31,124,124,5.435483870967742,1.4270438800226493,0.12815232353846434,5.184305316832352,5.686662425103132,6.0,2.25,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,DateBatch:WWR,DateBatch=First_before_2026-05-01;WWR=45,31,124,124,5.217741935483871,1.5853007914991812,0.14236421373024788,4.938708076572585,5.496775794395157,6.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,DateBatch:WWR,DateBatch=First_before_2026-05-01;WWR=75,31,124,124,4.879032258064516,1.5226887960718252,0.13674149055563323,4.611018936575475,5.1470455795535575,5.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,DateBatch:WWR,DateBatch=Second_2026-05-01_or_later;WWR=15,25,100,100,5.36,1.5143755588800731,0.1514375558880073,5.063182390459506,5.656817609540495,6.0,3.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,DateBatch:WWR,DateBatch=Second_2026-05-01_or_later;WWR=45,25,100,100,5.55,1.380784435227185,0.1380784435227185,5.279366250695472,5.820633749304528,6.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,DateBatch:WWR,DateBatch=Second_2026-05-01_or_later;WWR=75,25,100,100,5.33,1.4288159963813225,0.14288159963813224,5.049952064709261,5.610047935290739,5.0,3.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,DateBatch:Complexity,DateBatch=First_before_2026-05-01;Complexity=0,31,186,186,5.123655913978495,1.580550560899407,0.1158915899506399,4.896508397675241,5.350803430281749,5.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,DateBatch:Complexity,DateBatch=First_before_2026-05-01;Complexity=1,31,186,186,5.231182795698925,1.472374694865675,0.10795975061624831,5.0195816844910786,5.442783906906771,6.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,DateBatch:Complexity,DateBatch=Second_2026-05-01_or_later;Complexity=0,25,150,150,5.426666666666667,1.4716409444396519,0.12015897994882255,5.191155065966974,5.662178267366359,6.0,3.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,DateBatch:Complexity,DateBatch=Second_2026-05-01_or_later;Complexity=1,25,150,150,5.4,1.4142135623730951,0.11547005383792516,5.173678694477667,5.626321305522334,6.0,3.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,DateBatch:ExperienceGroup,DateBatch=First_before_2026-05-01;ExperienceGroup=High,7,84,84,5.416666666666667,1.5461443170014835,0.16869817542821658,5.086018242827363,5.747315090505971,6.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,DateBatch:ExperienceGroup,DateBatch=First_before_2026-05-01;ExperienceGroup=Low,24,288,288,5.107638888888889,1.5160732269330366,0.08933547162831015,4.932541364497402,5.282736413280377,5.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,DateBatch:ExperienceGroup,DateBatch=Second_2026-05-01_or_later;ExperienceGroup=High,19,228,228,5.4868421052631575,1.4464913136047084,0.09579622745414779,5.2990814994530275,5.6746027110732875,6.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S3,DateBatch:ExperienceGroup,DateBatch=Second_2026-05-01_or_later;ExperienceGroup=Low,6,72,72,5.180555555555555,1.4074889126112613,0.1658741590920505,4.855442203735136,5.505668907375974,5.0,3.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S4,overall,all,56,672,672,5.276785714285714,1.4914150039720038,0.0575325828241517,5.164021851950377,5.389549576621052,6.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S4,WWR,WWR=15,56,224,224,5.486607142857143,1.4392945167538573,0.09616691000634466,5.298119999244708,5.675094286469578,6.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S4,WWR,WWR=45,56,224,224,5.0,1.527035875486369,0.10202937613182832,4.800022422781616,5.199977577218384,5.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S4,WWR,WWR=75,56,224,224,5.34375,1.4709919321920129,0.09828478266019854,5.1511118259860105,5.5363881740139895,6.0,1.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S4,Complexity,Complexity=0,56,336,336,5.226190476190476,1.4990639107078252,0.08178064098089442,5.065900419867924,5.386480532513029,5.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S4,Complexity,Complexity=1,56,336,336,5.3273809523809526,1.4842336534468437,0.08097158411810733,5.1686766475094625,5.486085257252443,6.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S4,ExperienceGroup,ExperienceGroup=High,26,312,312,5.365384615384615,1.41914578927237,0.08034330926480553,5.2079117292255965,5.522857501543633,6.0,1.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S4,ExperienceGroup,ExperienceGroup=Low,30,360,360,5.2,1.5491933384829668,0.08164965809277261,5.039966670138166,5.360033329861834,5.0,3.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S4,DateBatch,DateBatch=First_before_2026-05-01,31,372,372,5.201612903225806,1.5382622535846766,0.07975518253972368,5.045292745447948,5.357933061003664,6.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S4,DateBatch,DateBatch=Second_2026-05-01_or_later,25,300,300,5.37,1.4282505611943024,0.08246008459757645,5.20837823418875,5.53162176581125,6.0,1.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S4,WWR:Complexity,WWR=15;Complexity=0,56,112,112,5.303571428571429,1.4997854844465255,0.1417164075639299,5.025807269746126,5.581335587396731,6.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S4,WWR:Complexity,WWR=15;Complexity=1,56,112,112,5.669642857142857,1.3582473660331196,0.12834231247971975,5.4180919246826065,5.921193789603107,6.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S4,WWR:Complexity,WWR=45;Complexity=0,56,112,112,5.053571428571429,1.52362350055011,0.14396888836247407,4.771392407380979,5.335750449761878,5.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S4,WWR:Complexity,WWR=45;Complexity=1,56,112,112,4.946428571428571,1.5354037278398822,0.145082015212351,4.662067821612363,5.230789321244779,5.0,2.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S4,WWR:Complexity,WWR=75;Complexity=0,56,112,112,5.321428571428571,1.4717415418554871,0.13906650406829918,5.048858223454705,5.593998919402438,6.0,1.0,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
questionnaire,02_questionnaire/questionnaire_long.csv,scene_trial,S4,WWR:Complexity,WWR=75;Complexity=1,56,112,112,5.366071428571429,1.4765160827433417,0.13951765577593392,5.092616823250598,5.63952603389226,6.0,1.5,Questionnaire scene-level descriptive result; IPQ_mean is participant-level information repeated on scene rows.
